[[0]m7,[0]m7,[0]m7];115
[[7]7,[2]m7,[7]7];84
[[0]^7,[0]^7,[0]^7];65
[[0]6,[0]6,[0]6];44
[[0]^7,[7]7,[0]^7];42
[[7]7,[2]%7,[7]7];42
[[0]m7,[7]7,[0]m7];40
[[0]m,[0]m,[0]m];38
[[7]7,[2]7,[7]7];37
[[0]6,[7]7,[0]6];36
[[7]7,[7]7,[7]7];34
[[2]m7,[9]7,[2]m7];33
[[0]^,[0]^,[0]^];28
[[7]7,[8]7,[7]7];26
[[10]7,[5]m7,[10]7];25
[[9]7,[4]m7,[9]7];24
[[0]m6,[0]m6,[0]m6];22
[[7]7,[8]^7,[7]7];21
[[0]m,[7]7,[0]m];18
[[2]7,[2]7,[2]7];18
[[3]7,[10]m7,[3]7];17
[[8]7,[3]m7,[8]7];17
[[8]^7,[3]7,[8]^7];17
[[2]7,[9]m7,[2]7];15
[[2]7,[9]7,[2]7];14
[[2]m7,[2]m7,[2]m7];14
[[5]m7,[5]m7,[5]m7];14
[[0]7,[7]m7,[0]7];12
[[5]^7,[0]7,[5]^7];12
[[5]^7,[5]^7,[5]^7];12
[[0]m6,[7]7,[0]m6];11
[[3]^7,[10]7,[3]^7];11
[[5]m7,[0]7,[5]m7];11
[[11]7,[6]m7,[11]7];10
[[0]m,[1]7,[0]m];9
[[1]^7,[8]7,[1]^7];9
[[4]7,[11]%7,[4]7];9
[[7]7,[0]m7,[7]7];9
[[9]m7,[4]7,[9]m7];9
[[0]^,[7]7,[0]^];8
[[1]7,[2]7,[1]7];8
[[7]7,[5]^7,[7]7];8
[[0]6,[0]^7,[0]6];7
[[0]7,[0]7,[0]7];7
[[3]7,[3]7,[3]7];7
[[8]7,[9]7,[8]7];7
[[8]^7,[8]^7,[8]^7];7
[[9]7,[9]7,[9]7];7
[[9]7,[10]7,[9]7];7
[[10]7,[0]^7,[10]7];7
[[10]7,[10]7,[10]7];7
[[2]7,[3]7,[2]7];6
[[5]7,[0]m7,[5]7];6
[[7]7,[5]m7,[7]7];6
[[10]^7,[5]7,[10]^7];6
[[0]7,[1]7,[0]7];5
[[0]7,[3]7,[0]7];5
[[0]^,[1]7,[0]^];5
[[0]^7,[10]7,[0]^7];5
[[0]m,[0]m,[0]m^7];5
[[3]7,[10]^7,[3]7];5
[[4]^7,[11]7,[4]^7];5
[[5]7,[0]7,[5]7];5
[[7]7,[0]^,[7]7];5
[[7]7,[0]^7,[7]7];5
[[7]7,[5]m6,[7]7];5
[[9]7,[4]%7,[9]7];5
[[0]7,[7]7,[0]7];4
[[0]^7,[1]^7,[0]^7];4
[[0]m,[0]m,[0]m7];4
[[0]m7,[0]m7,[0]m6];4
[[0]m7,[1]7,[0]m7];4
[[0]m7,[10]7,[0]m7];4
[[1]7,[8]7,[1]7];4
[[1]^7,[1]^7,[1]^7];4
[[4]7,[11]7,[4]7];4
[[7]sus,[7]sus,[7]sus];4
[[8]7,[3]^7,[8]7];4
[[9]7,[7]7,[9]7];4
[[9]m,[4]7,[9]m];4
[[9]m7,[9]m7,[9]m7];4
[[10]7,[5]7,[10]7];4
[[10]^,[10]^,[10]^];4
[[0]6,[10]7,[0]6];3
[[0]^,[0]^,[0]^7];3
[[0]^,[0]^,[9]m];3
[[0]^,[7]sus,[0]^];3
[[0]^7,[0]6,[0]^7];3
[[0]^7,[1]7,[0]^7];3
[[0]^7,[10]m7,[0]^7];3
[[0]m7,[0]m6,[0]m7];3
[[0]m7,[1]^7,[0]m7];3
[[0]m7,[5]m7,[0]m7];3
[[1]7,[8]m7,[1]7];3
[[2]m7,[3]7,[2]m7];3
[[2]m7,[9]m7,[2]m7];3
[[3]7,[4]7,[3]7];3
[[4]7,[11]m7,[4]7];3
[[4]m7,[5]7,[4]m7];3
[[5]m6,[2]m7,[5]m6];3
[[6]7,[1]7,[6]7];3
[[7]7,[1]^7,[7]7];3
[[7]7,[5]^,[7]7];3
[[7]7,[6]o7,[7]7];3
[[7]7,[7]sus,[7]7];3
[[7]7,[9]%7,[7]7];3
[[7]m7,[2]7,[7]m7];3
[[9]7,[4]7,[9]7];3
[[9]m,[9]m,[9]m];3
[[9]m7,[10]7,[9]m7];3
[[10]7,[5]^7,[10]7];3
[[10]^7,[10]^7,[10]^7];3
[[11]7,[0]^7,[11]7];3
[[11]^7,[6]7,[11]^7];3
[[0]7,[8]o7,[0]7];2
[[0]7,[10]7,[0]7];2
[[0]^,[0]^,[0]6];2
[[0]^,[6]o7,[0]^];2
[[0]^7,[0]^7,[3]^7];2
[[0]^7,[0]^7,[9]m7];2
[[0]^7,[5]7,[0]^7];2
[[0]^7,[5]^7,[0]^7];2
[[0]^7,[5]m6,[0]^7];2
[[0]^7,[8]^7,[0]^7];2
[[0]m6,[0]m7,[0]m6];2
[[0]m6,[5]m7,[0]m6];2
[[0]m7,[0]m,[0]m7];2
[[0]m7,[2]m7,[0]m7];2
[[0]m7,[7]sus,[0]m7];2
[[0]m7,[10]^,[0]m7];2
[[0]m^7,[0]m^7,[0]m^7];2
[[1]7,[1]7,[1]7];2
[[1]7,[1]^7,[1]7];2
[[1]7,[4]7,[1]7];2
[[1]7,[8]^7,[1]7];2
[[1]^7,[0]^7,[1]^7];2
[[1]^7,[2]7,[1]^7];2
[[2]7,[2]m7,[2]7];2
[[2]7,[3]^7,[2]7];2
[[2]7,[9]%7,[2]7];2
[[2]m7,[0]7,[2]m7];2
[[2]m7,[0]^7,[2]m7];2
[[2]m7,[3]^7,[2]m7];2
[[3]7,[4]m7,[3]7];2
[[3]7,[10]7,[3]7];2
[[3]^7,[3]^7,[0]m7];2
[[3]^7,[3]^7,[3]^7];2
[[3]m,[3]m,[3]m];2
[[4]7,[0]^7,[4]7];2
[[4]7,[4]7,[4]7];2
[[4]7,[5]7,[4]7];2
[[4]m7,[2]m7,[4]m7];2
[[4]m7,[5]m7,[4]m7];2
[[5]6,[0]7,[5]6];2
[[5]^,[0]7,[5]^];2
[[5]^,[5]^,[5]^];2
[[5]^,[6]7,[5]^];2
[[5]m6,[0]7,[5]m6];2
[[5]m6,[5]m6,[5]m6];2
[[6]7,[1]m7,[6]7];2
[[6]m7,[5]o7,[6]m7];2
[[7]7,[0]6,[7]7];2
[[7]7,[0]m,[7]7];2
[[7]7,[5]7,[7]7];2
[[7]7,[8]6,[7]7];2
[[7]7,[10]7,[7]7];2
[[7]m7,[2]m7,[7]m7];2
[[7]sus,[0]^7,[7]sus];2
[[7]sus,[5]^,[7]sus];2
[[7]sus,[7]m7,[7]sus];2
[[7]sus,[8]7,[7]sus];2
[[8]6,[8]6,[8]6];2
[[8]7,[8]7,[8]7];2
[[8]^7,[3]^7,[8]^7];2
[[8]o7,[8]o7,[8]o7];2
[[8]o7,[9]m6,[8]o7];2
[[9]7,[0]^7,[9]7];2
[[9]7,[10]^7,[9]7];2
[[9]7,[11]7,[9]7];2
[[9]^7,[4]7,[9]^7];2
[[9]m6,[9]m6,[9]m6];2
[[9]m7,[4]m7,[9]m7];2
[[9]m7,[10]^7,[9]m7];2
[[10]7,[2]7,[10]7];2
[[10]7,[2]m7,[10]7];2
[[10]^,[8]^,[10]^];2
[[10]^7,[5]sus,[10]^7];2
[[11]7,[4]^7,[11]7];2
[[11]7,[11]7,[11]7];2
[[0]6,[0]6,[1]o7];1
[[0]6,[0]^,[0]6];1
[[0]6,[1]7,[0]6];1
[[0]6,[4]7,[0]6];1
[[0]6,[4]^7,[0]6];1
[[0]6,[7]sus,[0]6];1
[[0]7,[0]^,[0]7];1
[[0]7,[0]m7,[0]7];1
[[0]7,[1]^7,[0]7];1
[[0]7,[3]^7,[0]7];1
[[0]7,[7]%7,[0]7];1
[[0]7,[9]^7,[0]7];1
[[0]7,[10]m^7,[0]7];1
[[0]7,[11]7,[0]7];1
[[0]^,[5]^,[0]^];1
[[0]^,[7]^,[0]^];1
[[0]^7,[0]^7,[0]6];1
[[0]^7,[0]^7,[0]m7];1
[[0]^7,[0]^7,[4]^7];1
[[0]^7,[6]^7,[0]^7];1
[[0]^7,[7]sus,[0]^7];1
[[0]^7,[9]m,[0]^7];1
[[0]^7,[9]m7,[0]^7];1
[[0]^7,[10]sus,[0]^7];1
[[0]m,[0]m,[0]m6];1
[[0]m,[0]m,[3]^7];1
[[0]m,[0]m,[3]m];1
[[0]m,[0]m7,[0]m];1
[[0]m,[3]^7,[0]m];1
[[0]m,[5]m6,[0]m];1
[[0]m6,[1]7,[0]m6];1
[[0]m7,[3]7,[0]m7];1
[[0]m7,[3]^7,[0]m7];1
[[0]m7,[5]7,[0]m7];1
[[0]m7,[7]m7,[0]m7];1
[[0]m7,[8]7,[0]m7];1
[[0]m7,[9]m7,[0]m7];1
[[0]m7,[10]^7,[0]m7];1
[[0]m^7,[7]7,[0]m^7];1
[[0]sus,[0]sus,[0]sus];1
[[0]sus,[1]m7,[0]sus];1
[[0]sus,[10]7,[0]sus];1
[[0]sus,[11]^7,[0]sus];1
[[1]%7,[1]%7,[0]sus];1
[[1]%7,[1]m7,[1]%7];1
[[1]%7,[2]o7,[1]%7];1
[[1]7,[0]m7,[1]7];1
[[1]7,[2]m7,[1]7];1
[[1]7,[5]m6,[1]7];1
[[1]7,[7]7,[1]7];1
[[1]7,[11]7,[1]7];1
[[1]^7,[2]m7,[1]^7];1
[[1]^7,[5]m7,[1]^7];1
[[1]^7,[10]^7,[1]^7];1
[[1]^7,[11]7,[1]^7];1
[[1]m7,[8]7,[1]m7];1
[[2]%7,[0]m7,[2]%7];1
[[2]%7,[3]7,[2]%7];1
[[2]7,[0]^,[2]7];1
[[2]7,[5]7,[2]7];1
[[2]7,[7]^7,[2]7];1
[[2]7,[8]^7,[2]7];1
[[2]7,[10]m6,[2]7];1
[[2]^7,[9]7,[2]^7];1
[[2]m7,[2]m,[2]m7];1
[[2]m7,[3]m7,[2]m7];1
[[2]m7,[3]o7,[2]m7];1
[[2]o7,[3]m7,[2]o7];1
[[3]7,[4]^7,[3]7];1
[[3]7,[5]m7,[3]7];1
[[3]^,[8]^,[3]^];1
[[3]^7,[4]7,[3]^7];1
[[3]^7,[7]m7,[3]^7];1
[[3]^7,[10]^7,[3]^7];1
[[3]m7,[4]7,[3]m7];1
[[3]m7,[4]m7,[3]m7];1
[[3]m7,[6]7,[3]m7];1
[[3]m7,[10]7,[3]m7];1
[[3]sus,[1]sus,[3]sus];1
[[3]sus,[10]m7,[3]sus];1
[[4]7,[2]m7,[4]7];1
[[4]7,[5]6,[4]7];1
[[4]7,[5]^7,[4]7];1
[[4]7,[5]m7,[4]7];1
[[4]7,[7]7,[4]7];1
[[4]7,[10]7,[4]7];1
[[4]7,[11]^7,[4]7];1
[[4]^7,[0]^7,[4]^7];1
[[4]^7,[1]^7,[4]^7];1
[[4]^7,[3]7,[4]^7];1
[[4]^7,[4]^7,[0]^7];1
[[4]^7,[5]7,[4]^7];1
[[4]m7,[4]m7,[4]m7];1
[[4]m7,[5]^7,[4]m7];1
[[4]m7,[11]7,[4]m7];1
[[5]6,[5]6,[5]6];1
[[5]7,[0]^,[5]7];1
[[5]7,[0]^7,[5]7];1
[[5]7,[2]7,[5]7];1
[[5]7,[5]7,[5]7];1
[[5]7,[6]7,[5]7];1
[[5]7,[6]^7,[5]7];1
[[5]^,[5]^,[5]m];1
[[5]^7,[5]^7,[0]7];1
[[5]^7,[5]^7,[8]7];1
[[5]^7,[6]7,[5]^7];1
[[5]^7,[8]7,[5]^7];1
[[5]m,[0]7,[5]m];1
[[5]m,[5]m,[5]m7];1
[[5]m6,[0]m7,[5]m6];1
[[5]m6,[6]7,[5]m6];1
[[5]m7,[0]m,[5]m7];1
[[5]m7,[0]m7,[5]m7];1
[[5]m7,[2]m7,[5]m7];1
[[5]m7,[3]7,[5]m7];1
[[5]m7,[4]^7,[5]m7];1
[[5]m7,[5]m7,[0]7];1
[[5]m7,[6]7,[5]m7];1
[[5]m7,[7]m7,[5]m7];1
[[5]m7,[8]m7,[5]m7];1
[[5]m7,[9]m7,[5]m7];1
[[5]sus,[3]sus,[5]sus];1
[[6]7,[1]^7,[6]7];1
[[6]7,[6]sus,[6]7];1
[[6]7,[7]m7,[6]7];1
[[6]^7,[1]7,[6]^7];1
[[6]^7,[9]^7,[6]^7];1
[[6]m7,[1]m7,[6]m7];1
[[6]sus,[10]m7,[6]sus];1
[[7]7,[0]m6,[7]7];1
[[7]7,[2]^7,[7]7];1
[[7]7,[5]6,[7]7];1
[[7]7,[5]m,[7]7];1
[[7]7,[7]7,[1]7];1
[[7]7,[7]^,[7]7];1
[[7]7,[8]m7,[7]7];1
[[7]7,[9]^7,[7]7];1
[[7]7,[10]m7,[7]7];1
[[7]7,[11]7,[7]7];1
[[7]m7,[0]m7,[7]m7];1
[[7]m7,[8]7,[7]m7];1
[[7]m7,[8]m7,[7]m7];1
[[7]m7,[9]m7,[7]m7];1
[[7]sus,[0]m7,[7]sus];1
[[7]sus,[2]m7,[7]sus];1
[[7]sus,[5]sus,[7]sus];1
[[7]sus,[11]7,[7]sus];1
[[8]7,[3]7,[8]7];1
[[8]7,[7]7,[8]7];1
[[8]^,[6]sus,[8]^];1
[[8]^7,[4]^7,[8]^7];1
[[8]^7,[8]^7,[0]^7];1
[[8]^7,[8]^7,[2]7];1
[[8]^7,[8]^7,[4]^7];1
[[8]^7,[9]7,[8]^7];1
[[8]^7,[9]^7,[8]^7];1
[[8]m7,[3]7,[8]m7];1
[[8]m7,[8]m7,[8]m7];1
[[8]m7,[9]^,[8]m7];1
[[8]m7,[9]m7,[8]m7];1
[[9]7,[2]7,[9]7];1
[[9]7,[2]m7,[9]7];1
[[9]7,[5]m6,[9]7];1
[[9]^7,[4]^7,[9]^7];1
[[9]m,[8]o7,[9]m];1
[[9]m7,[8]o7,[9]m7];1
[[9]m7,[9]m7,[0]6];1
[[9]sus,[9]sus,[9]sus];1
[[10]7,[5]%7,[10]7];1
[[10]7,[10]sus,[10]7];1
[[10]7,[11]^7,[10]7];1
[[10]^7,[11]7,[10]^7];1
[[10]^7,[11]^7,[10]^7];1
[[10]m7,[5]7,[10]m7];1
[[10]m7,[11]7,[10]m7];1
[[10]m7,[11]m,[10]m7];1
[[10]m^7,[3]^,[10]m^7];1
[[10]m^7,[5]7,[10]m^7];1
[[10]sus,[9]sus,[10]sus];1
[[10]sus,[10]sus,[10]sus];1
[[11]7,[1]^7,[11]7];1
[[11]7,[4]m7,[11]7];1
[[11]7,[5]o7,[11]7];1
[[11]7,[9]7,[11]7];1
[[11]^7,[4]^7,[11]^7];1
[[11]^7,[5]o7,[11]^7];1
[[11]^7,[11]^7,[8]m7];1
[[11]m,[0]m,[11]m];1
